id,days,mature,views,partner,new_id
20575504,2792,FALSE,125349,TRUE,5854
49867701,1831,FALSE,6531,FALSE,657
26340407,2514,TRUE,3443,FALSE,4846
105788443,1077,TRUE,7096,FALSE,5734
145667789,628,TRUE,3594,FALSE,934
44988068,1940,TRUE,4776,FALSE,825
76226814,1351,FALSE,2577,FALSE,632
41998714,2019,FALSE,1323584,TRUE,2776
28390018,2425,TRUE,18253,FALSE,5831
134136605,764,TRUE,8309,FALSE,341
21119702,2768,TRUE,7854,FALSE,301
154564610,535,FALSE,12359,FALSE,1722
111885361,1010,TRUE,9665,FALSE,6670
68554691,1525,FALSE,6590,FALSE,3339
48350329,1863,TRUE,4516,FALSE,488
38545738,2124,TRUE,10141,FALSE,6169
59695782,1656,TRUE,1412,FALSE,3799
67879483,1533,FALSE,2672,FALSE,229
11793675,3106,FALSE,5328,FALSE,5852
102643923,1118,FALSE,26678,FALSE,6282
48552553,1855,FALSE,1243,FALSE,2868
27196349,2467,TRUE,2345,FALSE,1540
22982683,2674,TRUE,2915,FALSE,3561
159975214,485,FALSE,3343,FALSE,753
31349779,2301,FALSE,3937,FALSE,3055
47358539,1876,FALSE,6202,FALSE,3757
137487388,708,TRUE,849,FALSE,2679
124488823,878,TRUE,1277,FALSE,1341
30531777,2318,FALSE,24620,FALSE,3575
36811973,2192,TRUE,82533,FALSE,6723
41080416,2026,FALSE,3105,FALSE,2404
36320463,2213,TRUE,4455,FALSE,5827
84139899,1310,TRUE,2047,FALSE,3441
40163758,2018,TRUE,36411,FALSE,2791
47114872,1888,FALSE,1556,FALSE,4664
31198589,2315,TRUE,1208591,TRUE,1449
26518014,2505,TRUE,11888,FALSE,3721
161762606,468,FALSE,840,FALSE,1615
15580580,2925,TRUE,5829,FALSE,6841
51241870,1795,FALSE,19456,FALSE,3895
71437112,1485,TRUE,5855,FALSE,367
99610736,1151,TRUE,23895,FALSE,4903
30251160,2353,TRUE,50752,FALSE,2668
55791103,1717,TRUE,24738,FALSE,1506
111166048,1016,TRUE,4234,FALSE,248
48894975,1856,TRUE,2885,FALSE,2140
103396675,1107,TRUE,7370,FALSE,5879
162413071,462,TRUE,2545,FALSE,3087
48899959,1855,TRUE,1075,FALSE,4320
155955640,268,FALSE,305,FALSE,4648
56034633,1710,TRUE,6516,FALSE,566
26352741,2491,FALSE,760,FALSE,3093
95667710,1186,FALSE,1418,FALSE,1927
79160734,1374,TRUE,8245,FALSE,4131
134559021,753,TRUE,1284,FALSE,5869
65122168,1568,FALSE,6394,FALSE,5217
148540087,596,TRUE,8290,FALSE,1144
89134184,1270,TRUE,64,FALSE,2191
46846022,1897,FALSE,453,FALSE,1744
159010732,449,TRUE,558,FALSE,1678
77367177,1395,TRUE,526969,TRUE,792
51972373,1785,FALSE,53441,TRUE,961
31950366,2288,FALSE,617,FALSE,645
39124914,2104,FALSE,153562,TRUE,3373
171190380,408,FALSE,1227,FALSE,4432
56228219,1701,TRUE,2334,FALSE,6349
38004250,2146,FALSE,702,FALSE,4179
53725918,1748,FALSE,2136,FALSE,3985
123001123,896,FALSE,5066,FALSE,2734
32775465,2248,FALSE,13172,FALSE,3180
139187865,701,TRUE,6668,FALSE,2427
92866210,1224,FALSE,3536,FALSE,696
133951316,768,FALSE,2334,FALSE,5198
126830529,826,TRUE,3331,FALSE,813
30219770,2354,TRUE,41033,FALSE,3272
50521936,1816,TRUE,109021,FALSE,4305
95263427,1196,TRUE,419132,TRUE,2904
75683284,1420,TRUE,43483,FALSE,319
97007704,1171,FALSE,1112,FALSE,6235
17918938,2885,TRUE,4574,FALSE,4804
102341566,1122,FALSE,6106,FALSE,3013
54026106,1748,FALSE,8456,FALSE,3440
107231994,1062,FALSE,385384,TRUE,6530
66833985,1522,TRUE,5133,FALSE,1529
76460561,1408,TRUE,39125,FALSE,2087
171869292,400,FALSE,621,FALSE,482
133460520,769,TRUE,1135,FALSE,5503
142150645,662,FALSE,6009,FALSE,1279
122560370,901,TRUE,951,FALSE,3536
10009527,3190,TRUE,901,FALSE,6617
72093951,1475,FALSE,986,FALSE,1823
50542781,1813,FALSE,110842,FALSE,6272
105115098,1079,FALSE,703,FALSE,5031
77656059,1390,FALSE,1067,FALSE,5272
142580870,643,FALSE,1691,FALSE,3099
203945784,217,FALSE,25554,FALSE,6230
53223321,1762,TRUE,2736,FALSE,3450
128646623,818,FALSE,1507,FALSE,6875
151380657,553,TRUE,842,FALSE,3803
31115305,2317,FALSE,22590,FALSE,5370
52651220,1772,TRUE,19342,FALSE,4041
151618272,564,FALSE,1317,FALSE,1848
31332941,2250,FALSE,2010,FALSE,2854
114939422,980,FALSE,5272,FALSE,2380
57744517,1685,TRUE,8479,FALSE,3098
107309637,1050,FALSE,3094,FALSE,4638
127636143,835,FALSE,1440,FALSE,1410
30421937,2345,TRUE,4569,FALSE,5680
41313545,2036,TRUE,4637,FALSE,4065
50364938,1794,FALSE,912,FALSE,212
37941667,2146,FALSE,2006,FALSE,1834
38959882,2107,FALSE,1713,FALSE,6540
35868061,2212,FALSE,1154,FALSE,1459
98579042,1161,FALSE,13904,FALSE,5532
23101471,2666,FALSE,115499,FALSE,12
148845595,593,TRUE,7224,FALSE,3475
31519990,2282,TRUE,1822,FALSE,5845
39878212,2074,TRUE,79,FALSE,1711
21136887,2765,TRUE,14482,FALSE,749
50634124,1774,FALSE,12718,FALSE,3222
181577509,328,TRUE,703,FALSE,4287
89298004,1268,TRUE,2631,FALSE,2181
139010757,704,TRUE,5838,FALSE,3809
30739556,2323,TRUE,1449,FALSE,1332
14317985,2992,FALSE,28257,FALSE,2802
30623831,2338,FALSE,31417100,TRUE,2201
61939401,1597,FALSE,1163,FALSE,3364
32257933,2275,TRUE,14961,FALSE,1430
32279554,2256,TRUE,879,FALSE,1362
25624264,2546,FALSE,2483,FALSE,6976
123050833,894,TRUE,1964,FALSE,3937
97532959,1171,FALSE,877,FALSE,6662
48443728,1866,TRUE,5927,FALSE,5417
38103756,2141,TRUE,1038012,TRUE,4700
76722678,1404,FALSE,6387,FALSE,5483
18596254,2856,FALSE,11398,FALSE,162
83587526,1315,FALSE,2345,FALSE,5461
24854861,2583,TRUE,11078,FALSE,135
22643788,2687,TRUE,5299,FALSE,468
153780645,542,TRUE,59820,FALSE,167
107026135,1045,TRUE,2393,FALSE,2461
96151231,1181,FALSE,3534,FALSE,4238
118872889,940,TRUE,22264,FALSE,2954
96235910,1185,FALSE,4154,FALSE,5434
35911424,2231,TRUE,1358904,TRUE,1059
51842851,1715,TRUE,7734,FALSE,1623
66821929,1543,TRUE,22194,FALSE,3403
8962054,3260,FALSE,65161,FALSE,15
43216586,1984,TRUE,283939,TRUE,5145
115169013,977,TRUE,4785,FALSE,1031
22361019,2706,TRUE,3676,FALSE,5685
116014186,965,TRUE,4109,FALSE,4666
114815974,981,TRUE,27417,FALSE,2215
106690327,1067,FALSE,1391,FALSE,6085
2164989,3647,TRUE,1988194,TRUE,949
52198890,1781,TRUE,7199,FALSE,6882
43028413,1972,FALSE,32583,FALSE,1686
58284129,1640,FALSE,1550,FALSE,1954
131835636,766,TRUE,458,FALSE,4574
92836521,1224,TRUE,2153,FALSE,5270
11017400,3107,FALSE,209,FALSE,3121
93713373,1214,TRUE,9502,FALSE,5697
126863110,849,TRUE,45299,FALSE,4621
54066018,1740,FALSE,2027,FALSE,6579
188686564,272,TRUE,869,FALSE,3590
26408342,2511,TRUE,260700,TRUE,5913
77515045,1166,FALSE,141,FALSE,970
69660740,1505,FALSE,136,FALSE,3677
60863729,1630,FALSE,1449,FALSE,5843
76360974,1407,FALSE,14363,FALSE,4942
48699312,1861,FALSE,563,FALSE,1521
114095817,983,TRUE,2084,FALSE,6049
101245529,1131,TRUE,21932,FALSE,3765
189704816,275,TRUE,5877,FALSE,4661
37115931,2148,FALSE,2818,FALSE,2617
36556647,2202,TRUE,41063,FALSE,1647
68142039,1494,TRUE,861,FALSE,419
12606037,3074,TRUE,2263714,TRUE,2858
52781546,1764,FALSE,804,FALSE,3711
53718352,1754,FALSE,45216,FALSE,1704
49648635,1835,FALSE,7368,FALSE,2139
138322116,712,FALSE,6232,FALSE,3577
23445828,2634,TRUE,36967,FALSE,130
25235385,2566,TRUE,22029,FALSE,1684
153162955,548,FALSE,1011,FALSE,2238
84384619,1318,TRUE,5701,FALSE,2974
74066855,1441,TRUE,3143,FALSE,4785
66745900,1546,TRUE,15546,FALSE,5981
52824740,1728,FALSE,823,FALSE,1134
152712613,552,FALSE,1044,FALSE,5922
121539616,914,FALSE,5720,FALSE,1302
140800870,680,TRUE,29096,FALSE,5769
29187089,2394,FALSE,1243,FALSE,3053
41297224,2039,FALSE,2121,FALSE,4095
137683704,720,TRUE,17677,FALSE,1912
56648155,1703,FALSE,74201622,TRUE,3706
56563774,1702,FALSE,70488,FALSE,2634
39722314,2079,FALSE,5307,FALSE,3451
124874439,873,TRUE,16223,FALSE,5143
60072917,1648,FALSE,7416,FALSE,3929
62924714,1604,TRUE,1561,FALSE,4345
134539481,760,FALSE,970,FALSE,4484
48157555,1866,FALSE,772,FALSE,2072
41084026,2045,FALSE,8262,FALSE,3997
35993760,2222,TRUE,1723,FALSE,2109
61835714,1627,FALSE,4372,FALSE,1032
69307763,1516,FALSE,94515,TRUE,1443
135168298,749,TRUE,9991,FALSE,116
67245815,1534,FALSE,10432,FALSE,2480
43784281,1970,FALSE,43114,FALSE,2643
122957188,897,TRUE,23865,FALSE,4994
32324321,2267,FALSE,5492,FALSE,6517
162788125,465,TRUE,50504,FALSE,3160
157782268,505,TRUE,13529,FALSE,1820
99726192,1146,FALSE,904,FALSE,5643
207486720,204,FALSE,1572,FALSE,7006
87058109,1291,TRUE,18836,FALSE,4236
49784877,1833,FALSE,13473,FALSE,4404
91237377,1212,FALSE,2315,FALSE,4822
73967936,1433,FALSE,402,FALSE,6139
67151228,1531,TRUE,13772,FALSE,4114
149743396,584,FALSE,7452,FALSE,6818
154956519,523,TRUE,1424,FALSE,5588
88189825,1220,TRUE,5170,FALSE,4776
38363246,2131,TRUE,113714,FALSE,3540
81628627,1348,TRUE,1261175,TRUE,1484
54823078,1733,TRUE,9871,FALSE,910
30368988,2335,TRUE,10202,FALSE,4045
108960141,1028,FALSE,997,FALSE,2782
61503249,1627,TRUE,268,FALSE,6081
95047978,1182,FALSE,475,FALSE,1840
152020548,557,FALSE,11623,FALSE,4128
185606914,300,FALSE,2010,FALSE,2966
63913153,1587,TRUE,51245,FALSE,6741
20912090,2774,TRUE,7378,FALSE,2580
75851697,1418,TRUE,11090,FALSE,5070
68405056,1522,TRUE,5404,FALSE,1985
70809994,1493,TRUE,2360,FALSE,6355
50297455,1820,TRUE,746,FALSE,6464
169972398,401,TRUE,3603,FALSE,1989
194340289,246,TRUE,466,FALSE,4145
143616407,645,FALSE,1335,FALSE,4562
141170791,676,FALSE,7890,FALSE,2649
152402888,556,TRUE,27902,FALSE,6623
188824461,281,FALSE,4870,FALSE,6599
116362635,965,FALSE,8580,FALSE,1455
61334514,1628,FALSE,41532,FALSE,3941
41468687,2030,TRUE,2767113,FALSE,333
100830345,1141,TRUE,37564,FALSE,1351
176712203,371,TRUE,5197,FALSE,4613
28736092,2337,TRUE,1021,FALSE,6456
103472798,1105,FALSE,396,FALSE,3344
50565841,1812,TRUE,5561,FALSE,2007
178425552,356,TRUE,2454,FALSE,1587
122369586,900,FALSE,3116,FALSE,5985
102274559,1121,TRUE,4444,FALSE,2370
3993453,3534,FALSE,197923,FALSE,5211
164577153,455,TRUE,22051,FALSE,7063
70885221,1494,FALSE,2161,FALSE,6690
45263208,1923,TRUE,992,FALSE,4539
86835235,1292,TRUE,35760,FALSE,14
213829919,183,TRUE,5065,FALSE,968
144964328,634,FALSE,21878,FALSE,1316
120197934,912,FALSE,2585,FALSE,2040
38254267,2136,TRUE,211212,FALSE,6045
59870862,1658,FALSE,11122,FALSE,1559
204514120,203,TRUE,1535,FALSE,3873
76877141,1402,TRUE,665,FALSE,1432
64077560,1585,FALSE,47440,FALSE,7000
44433540,1953,TRUE,66005,FALSE,339
85873254,1300,TRUE,75417,FALSE,5104
41896185,2022,FALSE,57300,FALSE,5946
93926647,1209,FALSE,1985,FALSE,5846
53822538,1752,FALSE,833750,TRUE,466
39596627,2084,TRUE,2138,FALSE,5525
44574677,1950,TRUE,7274,FALSE,4363
63541651,1594,TRUE,4457,FALSE,1881
52741878,1771,TRUE,9307,FALSE,729
12074622,3092,FALSE,2920,FALSE,4281
63907336,1584,TRUE,907,FALSE,4171
138331282,710,FALSE,9073,FALSE,494
70464515,1418,TRUE,9312,FALSE,5718
37067189,2183,FALSE,1783705,TRUE,2794
68361140,1507,TRUE,140,FALSE,3008
27937148,2392,TRUE,3681,FALSE,1008
23555763,2632,TRUE,4174,FALSE,5137
166985946,439,FALSE,382,FALSE,87
37674166,2159,TRUE,473535,TRUE,3119
45063954,1938,FALSE,29512,FALSE,3391
70651142,1498,TRUE,421698,TRUE,1402
101328404,1125,FALSE,9516,FALSE,4175
24248745,2609,TRUE,67542,FALSE,1055
45212242,1934,TRUE,3956,FALSE,3761
106120640,1073,TRUE,11291,FALSE,615
50382744,1817,FALSE,3347,FALSE,797
75115843,1429,TRUE,10894,FALSE,1666
61056196,1634,FALSE,899,FALSE,4033
122169707,906,TRUE,5879,FALSE,4542
28420276,2419,FALSE,267,FALSE,4467
60129948,1566,FALSE,988,FALSE,272
3650097,3550,TRUE,80364,FALSE,4681
49780445,1834,FALSE,6613988,TRUE,2466
155722958,500,TRUE,4376,FALSE,1855
110774381,1017,FALSE,5353,FALSE,886
81563614,1348,FALSE,2400,FALSE,1702
23625458,2633,FALSE,2802,FALSE,6996
91384556,1243,FALSE,14639,FALSE,4717
27940360,2421,TRUE,9892,FALSE,2371
75528448,1411,TRUE,3191,FALSE,6302
51624496,1791,TRUE,24025,FALSE,3175
196974152,234,TRUE,676,FALSE,2395
53941070,1750,FALSE,14121,FALSE,2054
47872687,1874,FALSE,1274,FALSE,6495
17083918,2889,TRUE,99185,FALSE,5057
178539,3973,FALSE,875,FALSE,6342
45673865,1919,FALSE,543,FALSE,4997
105026783,1056,FALSE,793,FALSE,2246
43971461,1966,TRUE,159873,FALSE,5860
168577445,432,FALSE,2622,FALSE,1024
45085223,1937,TRUE,5620,FALSE,5502
30935224,2325,FALSE,38360,FALSE,5759
74913841,1431,TRUE,988,FALSE,1837
59355399,1633,TRUE,2931,FALSE,5378
36111728,2222,FALSE,578723,FALSE,587
9261631,3236,FALSE,364,FALSE,1952
95664434,1191,FALSE,29298,FALSE,2501
40788217,2050,TRUE,1236,FALSE,3600
72870970,1456,TRUE,17136,FALSE,4848
42299922,2011,TRUE,10962,FALSE,4873
44432797,1953,TRUE,13996,FALSE,6839
60429496,1648,TRUE,8664,FALSE,2230
61775818,1627,TRUE,38331,FALSE,6210
104131019,1093,FALSE,2502,FALSE,4584
77723845,1379,FALSE,9395,FALSE,6275
55039115,1731,TRUE,165414,FALSE,5079
24038449,2617,TRUE,6784,FALSE,1308
57746377,1689,FALSE,4828,FALSE,3922
131890187,792,FALSE,8177,FALSE,6656
48238046,1871,FALSE,1966,FALSE,1489
39224173,2098,FALSE,1246,FALSE,379
60122169,1650,TRUE,7703,FALSE,2758
21217698,2764,FALSE,2157,FALSE,164
8605056,3289,TRUE,604,FALSE,1450
52506190,1766,FALSE,3658,FALSE,5093
12266218,3068,TRUE,1081,FALSE,4716
51955133,1782,TRUE,2353,FALSE,613
145900641,620,TRUE,244,FALSE,477
125201532,860,FALSE,209,FALSE,4882
43404393,1977,TRUE,18764,FALSE,1334
70727599,1493,FALSE,5395,FALSE,6162
192675224,260,FALSE,3454,FALSE,6835
113110344,999,FALSE,1864,FALSE,4968
32000257,2286,FALSE,19528,FALSE,952
101464990,1110,FALSE,479,FALSE,6607
35111230,2244,TRUE,19700,FALSE,125
123386994,891,TRUE,5180,FALSE,6395
29179368,2352,TRUE,858,FALSE,6880
140355275,620,TRUE,837,FALSE,4243
50652365,1809,TRUE,717,FALSE,6098
35998702,2223,TRUE,1973,FALSE,1274
48443646,1867,FALSE,7864,FALSE,5374
108939608,1040,TRUE,1541,FALSE,993
58616931,1676,TRUE,543,FALSE,4866
134311357,763,TRUE,7256,FALSE,5019
146227183,575,FALSE,195,FALSE,7073
58257064,1647,TRUE,304,FALSE,7028
83014444,1326,TRUE,407,FALSE,5617
58584069,1676,TRUE,2280,FALSE,4824
43142593,1988,TRUE,3776,FALSE,1474
67055026,1542,FALSE,21484,FALSE,5016
107325513,1060,TRUE,17628,FALSE,4419
9193591,3249,TRUE,8072,FALSE,892
138601237,699,FALSE,2700,FALSE,3849
113308654,992,TRUE,6238,FALSE,5707
32037317,2284,TRUE,5502,FALSE,2801
29302881,2390,FALSE,971,FALSE,3537
109503865,990,FALSE,1372,FALSE,2969
62297522,1618,FALSE,11268,FALSE,2336
43815326,1968,FALSE,1529,FALSE,1887
27341784,2456,FALSE,3469,FALSE,5696
113640867,993,TRUE,8316,FALSE,3703
152243387,558,TRUE,9701,FALSE,1331
77795678,1389,FALSE,20874,FALSE,4410
40014813,2064,FALSE,21,FALSE,2124
87504888,1287,FALSE,1521,FALSE,6191
194287060,252,FALSE,6914,FALSE,5657
54644876,1686,FALSE,27,FALSE,1770
44012590,1961,FALSE,13487,FALSE,2160
82587190,1333,FALSE,812,FALSE,2285
142979922,651,FALSE,3894,FALSE,5706
56766600,1701,FALSE,45087,FALSE,5321
23755679,2611,TRUE,46,FALSE,6608
46061904,1914,FALSE,47107,FALSE,2582
27817706,2448,FALSE,13468,FALSE,6063
73574556,1440,FALSE,6165,FALSE,4453
148409348,535,TRUE,1738,FALSE,847
71271350,1488,TRUE,31067,FALSE,409
81715358,1346,TRUE,40911,FALSE,408
54720360,1736,TRUE,11220,FALSE,6941
124714481,875,TRUE,4225,FALSE,6886
62526151,1613,TRUE,15227,FALSE,2002
56346406,1693,TRUE,3181,FALSE,748
59754186,1659,TRUE,22281,FALSE,713
50724443,1800,TRUE,7248,FALSE,5978
107541138,1057,TRUE,37349,FALSE,5554
103947996,1091,TRUE,1024,FALSE,3370
103775553,1083,FALSE,2320,FALSE,4556
44468304,1947,TRUE,4156,FALSE,872
48759384,1859,FALSE,1258,FALSE,246
27983729,2441,FALSE,25246,FALSE,7056
107826194,1053,TRUE,942,FALSE,1293
29935945,2364,TRUE,9840,FALSE,6166
63322356,1598,TRUE,6347,FALSE,6294
74503248,1438,TRUE,4644,FALSE,2177
115966379,970,TRUE,3279,FALSE,171
43240461,1969,FALSE,1683,FALSE,1291
93862296,1173,FALSE,357,FALSE,6361
83357277,1316,TRUE,1609,FALSE,2386
84362431,1318,TRUE,7065,FALSE,515
196721073,190,FALSE,950,FALSE,6372
193738760,237,FALSE,914,FALSE,6198
142939463,647,TRUE,4098,FALSE,2286
48220152,1872,FALSE,25512,FALSE,5259
104796501,1088,TRUE,6227,FALSE,4382
29062554,2388,TRUE,29089,FALSE,5917
73189200,1457,TRUE,3673,FALSE,767
100948607,1128,FALSE,1129,FALSE,2877
119518390,933,FALSE,74441,FALSE,5810
83348947,1329,TRUE,81538,FALSE,1699
119255541,934,FALSE,5103,FALSE,5482
153804985,542,TRUE,2327,FALSE,3571
135332630,747,FALSE,273,FALSE,337
60445778,1648,TRUE,3761,FALSE,6401
71575524,1382,FALSE,564,FALSE,4373
18692825,2833,TRUE,1904,FALSE,6514
178958100,353,TRUE,1277,FALSE,5176
55178627,1719,FALSE,995,FALSE,5908
148467852,596,TRUE,2606,FALSE,5324
174738113,388,TRUE,2261,FALSE,54
31823713,2292,FALSE,130094,FALSE,2525
41009431,2042,TRUE,168844,FALSE,689
20927538,2777,TRUE,22892,FALSE,2162
139335889,699,TRUE,10839,FALSE,2697
55272736,1727,FALSE,2443,FALSE,4077
158905527,495,TRUE,7642,FALSE,5811
11734403,3107,TRUE,2579,FALSE,1452
42119333,2015,TRUE,1907,FALSE,5332
91993101,1235,FALSE,44521,FALSE,5725
56057117,1711,TRUE,1675,FALSE,5135
45231261,1927,FALSE,2452,FALSE,4896
27630767,2450,FALSE,607,FALSE,3116
28892503,2404,FALSE,9781,FALSE,5281
22000006,2726,FALSE,7179,FALSE,4514
151462969,566,FALSE,688,FALSE,3972
150296548,577,FALSE,1973,FALSE,2584
42974788,1992,TRUE,898,FALSE,1052
119930325,929,TRUE,9377,FALSE,6868
158305203,501,TRUE,8111,FALSE,1245
59640913,1662,TRUE,13647,FALSE,1322
38277217,2133,FALSE,1208,FALSE,1756
80722779,1305,FALSE,284,FALSE,6574
47195351,1893,FALSE,2970,FALSE,4043
61331268,1628,FALSE,494,FALSE,2511
49694678,1825,FALSE,5835,FALSE,5169
61862698,1566,FALSE,78,FALSE,5596
99780322,1127,TRUE,94553,FALSE,3805
1065847,3714,TRUE,6210,FALSE,383
72743893,1464,FALSE,3609,TRUE,4270
61747414,1629,TRUE,23435,FALSE,5356
82773782,1335,FALSE,3261,FALSE,6633
63576065,1593,TRUE,2154,FALSE,2601
72768115,1462,TRUE,7456,FALSE,2873
156611891,513,FALSE,2147,FALSE,5872
41096327,2042,FALSE,7418,FALSE,2206
101639802,1131,TRUE,700269,TRUE,4213
147952821,603,TRUE,15941,FALSE,6679
48617805,1857,TRUE,363,FALSE,2754
30977855,2315,TRUE,8786,FALSE,5187
76048104,1412,FALSE,3770,FALSE,4257
167091894,438,TRUE,123,FALSE,3355
47936978,1713,FALSE,387,FALSE,5943
93708859,1214,FALSE,8954,FALSE,3748
26707946,2458,TRUE,2471,FALSE,831
76859186,1402,TRUE,1011,FALSE,754
47872658,1879,TRUE,7181,FALSE,6483
39481512,2087,FALSE,1598,FALSE,6501
141170121,660,FALSE,2756,FALSE,2348
112366797,1006,FALSE,5519,FALSE,2239
37871688,2150,TRUE,15659,FALSE,3526
78292944,1383,FALSE,9823,FALSE,4360
26026071,2524,FALSE,4580,FALSE,3533
161644264,473,TRUE,6103,FALSE,6345
164223084,445,FALSE,455,FALSE,2651
36338096,2207,FALSE,911,FALSE,6371
3876821,3541,TRUE,602259,FALSE,5166
119740631,931,FALSE,9291,FALSE,2263
42119194,1997,FALSE,994,FALSE,3558
79541016,1218,TRUE,747,FALSE,5608
189542765,277,FALSE,10187,FALSE,5424
70033649,1488,TRUE,1457,FALSE,3594
39773687,2058,TRUE,9143,FALSE,4166
49052933,1853,FALSE,4141,FALSE,6771
178643420,355,TRUE,5319,FALSE,4796
51732395,1790,TRUE,8948,FALSE,3458
48876434,1857,TRUE,7332,FALSE,1233
35600871,2243,TRUE,30463,TRUE,6397
62576105,1613,FALSE,4667,FALSE,2360
53355927,1759,FALSE,2997,FALSE,4127
73537609,1451,FALSE,5264,FALSE,2637
63918927,1579,FALSE,98409,FALSE,2055
29971684,2364,FALSE,41828,FALSE,6811
214527291,180,TRUE,9647,FALSE,4960
99518253,1152,TRUE,36781,FALSE,752
59304423,1654,FALSE,684,FALSE,4596
37352316,2169,FALSE,21630,FALSE,5647
38644783,2109,FALSE,1132,FALSE,2920
106165618,1072,TRUE,4515,FALSE,5899
28766834,2410,FALSE,13921,FALSE,3597
62683557,1608,FALSE,5388,FALSE,6366
65763830,1559,TRUE,79541,FALSE,6405
127285614,843,TRUE,2327,FALSE,6344
116120121,968,FALSE,4761,FALSE,3205
26542083,2502,TRUE,4150,FALSE,4427
31669537,2298,FALSE,58736,FALSE,6780
82152403,1116,FALSE,1118,FALSE,1261
39971617,2074,FALSE,10869,FALSE,4741
92648108,1218,TRUE,11850,TRUE,5564
73895067,1436,TRUE,5705,FALSE,1358
87525544,1279,TRUE,4434,FALSE,912
148264907,533,FALSE,10,FALSE,2572
52109843,1778,TRUE,1313,FALSE,3729
49039537,1852,TRUE,16485,FALSE,918
39916755,2078,TRUE,18478,FALSE,2243
36097629,2223,TRUE,1945,FALSE,1541
86684060,1294,FALSE,44424,FALSE,5446
54812204,1732,TRUE,2822,FALSE,3288
144874464,635,FALSE,1949,FALSE,3030
41896122,2007,FALSE,2183,FALSE,922
29844120,2369,FALSE,136360,TRUE,3790
77781961,1380,FALSE,28813,FALSE,3017
79870124,1366,TRUE,99271,FALSE,6403
178672194,355,TRUE,13924,FALSE,1953
45685945,1923,TRUE,2114,FALSE,3122
177576550,364,FALSE,2365,FALSE,2866
60084437,1608,TRUE,3535,FALSE,4061
156631157,518,TRUE,47949,FALSE,42
26694473,2498,TRUE,25206,FALSE,5683
130088348,813,TRUE,128520,FALSE,6838
63935695,1553,TRUE,1799,FALSE,2240
57260639,1695,FALSE,23310,FALSE,6458
132451800,783,FALSE,4790,FALSE,1487
59436938,1663,TRUE,420,FALSE,5231
210899361,193,FALSE,7865,FALSE,1889
36817177,2192,FALSE,10484,FALSE,965
123630522,874,FALSE,179,FALSE,5684
152762187,552,TRUE,12127,FALSE,6111
37908567,2149,FALSE,6294,FALSE,5307
118170340,948,TRUE,24608,FALSE,3821
39639170,2087,TRUE,5862,FALSE,2658
26295596,2514,TRUE,3594,FALSE,6786
70288145,1421,TRUE,2217,FALSE,335
42571442,1999,TRUE,3883,FALSE,2438
76071584,1413,TRUE,7501,FALSE,1688
39640434,2083,TRUE,4197,FALSE,5335
122594704,901,FALSE,2673,FALSE,4123
161489099,470,FALSE,3776,FALSE,3580
52745328,1771,TRUE,20124,FALSE,2195
163942310,454,TRUE,2471,FALSE,1674
131315722,796,FALSE,8508,FALSE,6200
131416750,798,TRUE,4721,FALSE,282
45892288,1920,TRUE,159230,FALSE,291
65014316,1571,FALSE,1238,FALSE,1079
31756348,2295,TRUE,274602,TRUE,1739
59009744,1670,TRUE,40992,FALSE,4352
59882655,1655,FALSE,8611,FALSE,4793
48867006,1836,FALSE,1001,FALSE,4237
35773098,2237,TRUE,9451,FALSE,2896
112652762,1002,TRUE,4992,FALSE,2172
22614404,2662,TRUE,12536,FALSE,4509
8190846,3320,TRUE,105616,FALSE,4056
66028041,1555,TRUE,57107,FALSE,211
23890273,2623,TRUE,680499,TRUE,997
51454827,1790,TRUE,2312,FALSE,2205
37679960,2148,TRUE,8285,FALSE,6644
30234899,2353,TRUE,11358,FALSE,2728
40006510,2076,TRUE,22711,FALSE,5641
51107170,1803,TRUE,2843,FALSE,2298
162226373,469,TRUE,953,FALSE,3578
144479878,638,FALSE,11785,FALSE,747
136404794,736,FALSE,9135,FALSE,3410
85964848,1294,TRUE,3996,FALSE,6215
49877606,1832,FALSE,235337,TRUE,1963
29635289,2378,TRUE,13504,FALSE,5583
149769478,581,FALSE,7054,FALSE,1523
130389726,810,TRUE,17376,FALSE,2467
44883037,1941,TRUE,16289,FALSE,3089
37216102,2172,TRUE,2772,FALSE,3430
135486384,731,FALSE,725,FALSE,4184
32301866,2272,FALSE,4700,FALSE,3863
30677245,2335,TRUE,7956,FALSE,2717
162455144,467,TRUE,11016,FALSE,3322
87104203,1291,FALSE,36384,FALSE,4901
46560453,1904,TRUE,898,FALSE,5820
30207240,2345,FALSE,4578,FALSE,4939
89357053,1266,TRUE,9472,FALSE,6533
25150568,2569,FALSE,6678,FALSE,480
106921584,1065,TRUE,1945,FALSE,6437
44564305,1950,TRUE,43335,FALSE,7044
189301640,278,FALSE,633,FALSE,389
41855218,2011,FALSE,1288,FALSE,4495
110486557,1010,FALSE,1545,FALSE,3958
29049363,2399,TRUE,11451,FALSE,215
72237757,1465,FALSE,1510,FALSE,289
472714,3798,TRUE,1411,FALSE,6021
38650426,2121,FALSE,1895,FALSE,1435
176183292,374,TRUE,797,FALSE,2598
71472024,1485,TRUE,11173,FALSE,2089
35882369,2232,TRUE,122015,FALSE,596
43945213,1938,TRUE,72997,FALSE,6418
30114362,2358,FALSE,651829,TRUE,228
60264946,1651,FALSE,15814669,TRUE,1924
137058655,728,TRUE,5446,FALSE,2763
